,Code,SMILES
40663,S01819,CC1=CC(NC(NCCO)=S)=CC=C1F
40664,S01853,CC1=CC(NC(NNC)=S)=CC=C1F
40665,S01904,O=C(C1=CC=CC=C12)N(C3=CC=CC=C3/N=C\C4=CC(Cl)=CC(Cl)=C4O)C2=O
40666,S01957,O=C(C1=C2C=CC=C1)N(C2=O)C(C=C3)=CC=C3OCC
40667,S01990,O=C(C1=CC=CC=C21)N(C2=O)C(C=C3)=CC=C3Cl
40668,S02033,O=C(N1CC2=CC=NC=C2)C3=CC=CC=C3C1=O
40669,S02069,O=C(N1CC2=CC=CN=C2)C3=CC=CC=C3C1=O
40670,S02116,O=C1N(C2=CC=CC=C2NC(NC3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=S)C(C4=C1C=CC=C4)=O
40672,RH00825,ClC1=CC(/C=C/[N+]([O-])=O)=CC=C1
40673,RH00839,O=C(N(C1=CC=CC=C1/N=C\C2=CC=CC(OC)=C2O)C3=O)C4=C3C=CC=C4
40674,RH00853,O=C(N1CO)C2=CC([N+]([O-])=O)=CC=C2C1=O
40675,RH00874,O=C1C2=CC([N+]([O-])=O)=CC=C2C(N1CNC3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=O
40676,RH00889,O=C(C1=CC([N+]([O-])=O)=CC=C1C2=O)N2CNC3=CC=C(F)C=C3
40677,RH00904,O=C1C2=CC([N+]([O-])=O)=CC=C2C(N1CNC3=CC=C(OC4=CC=CC=C4)C=C3)=O
40678,RH00912,O=C(C1=CC([N+]([O-])=O)=CC=C1C2=O)N2CNC3=CC=C(Cl)C=C3
40679,RH00936,O=C1C2=C(C=C(C=C2)[N+]([O-])=O)C(N1CNC3=CC=CC(F)=C3)=O
40680,RH00947,O=C1C2=CC=CC=C2C(N1NC3=CC=CC=C3)=O
40681,RH00963,O=C(N1NC2=CC(C(F)(F)F)=CC=C2)C3=C(C(Cl)=C(C(Cl)=C3Cl)Cl)C1=O
40682,RH00826,O=C1C2=CC=CC=C2C(O)=NN1C
40683,RH00840,O=C(N1NC2=CC=CC=C2)C3=CC=CC4=CC=CC(C1=O)=C34
40684,RH00854,O=C(N1NC)C2=CC=CC3=CC=CC(C1=O)=C23
40685,RH00877,O=C(C1=CC=CC=C12)N(N(C)C)C2=O
40686,RH00893,O=C(C1=CC([N+]([O-])=O)=CC=C1C2=O)N2CNC3=CC=C(C)C=C3
40687,RH00905,N=C(NC(N)=N)NC(C=C1)=CC=C1F
40688,RH00916,NC(NNC(C1=CC(OC)=C(OC)C(OC)=C1)=O)=S
40689,RH00937,NC(SCC1=C(C=CC=C1F)F)=N.Cl
40690,RH00949,S=C(N1CCCCCC1)NC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2
40691,RH00969,ClC1=C(C=CC(Br)=C1)NC(N2CCCCCC2)=S
40692,RH00829,S=C(NC1=CC=C(C)C=C1)N2CCCCCC2
40693,RH00841,O=[N+]([O-])C1=C(C=CC([N+]([O-])=O)=C1)N2CCCCCC2
40694,RH00856,S=C(NC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)NC2=CC=CC=C2N3CCCCCC3
40695,RH00878,OC(C(Cl)=CC(Cl)=C1)=C1/C=N/C2=CC=CC=C2N3CCCCCC3
40698,RH00919,S=C(NC1CCCCC1)NC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2
40699,RH00938,S=C(NC1CCCCC1)NC2=CC(C)=CC(C)=C2
40700,RH00950,ClC1=C(NC(NC2CCCCC2)=S)C=C(C(F)(F)F)C=C1
40701,RH00970,S=C(NC(C)(C)C)NC1CCCCC1
40702,RH00831,CC(C(NC(/C=C/C(O)=O)=O)=C(NC(/C=C/C(O)=O)=O)C(C)=C1C)=C1C
40703,RH00842,CC(C1=C(C(C)=C2C)N=C(/C(NC(C3=CC=CC=C3)=O)=C/C4=CC=C(Cl)C=C4)N1)=C2C
40704,RH00860,CC(CC)(C)NC(N(C)C)=S
40705,RH00884,CC(C1=C(C(C)=C2C)N=C(/C(NC(C3=CC=CC=C3)=O)=C/C4=CC=C(C)C=C4)N1)=C2C
40706,RH00895,S=C1N(C2=CC(C)=C(C)C=C2)N=NN1
40707,RH00907,CC1=C(C)C=C(N2N=NN=C2SCC(C3=CC=C(C4=CC=CC=C4)C=C3)=O)C=C1
40708,RH00923,ClC(C=C1Cl)=C(C=C1N2N=NN=C2SCC(C3=CC=C(Cl)C=C3)=O)Cl
40709,RH00941,CC(NC(NC1=CC=C(C=C1)OCC)=S)(CC)C
40711,RH00972,O=[N+]([O-])C(S1)=CC=C1/C=N/C2=CC=C(OCCO3)C3=C2
40712,RH00834,O=[N+]([O-])C1=CC=C(/C=N/C2=C(Br)C=CC=C2)S1
40713,RH00843,CC(CC1C)(C)CC(C1)/N=C/C2=CC=C([N+]([O-])=O)S2
40714,RH00866,O=C(O1)C2=CC=CC=C2C1CC(C3=CC=C(OCC)C=C3)=O
40716,RH00896,C/C(C1=CC=C2C=CC=CC2=C1)=N\CCC(C=C3OC)=CC=C3OC
40717,RH00908,ClC1=CC=C(OC2=CC=C(NC(NCC3=CC=CN=C3)=S)C=C2)C=C1
40718,RH00927,ClC1=CC=C(C=C1)OC(C=C2)=CC=C2NC(NCC3=CC=CO3)=S
40719,RH00942,O=[N+](C(S1)=CC=C1/C=N/C2=CC=CC(C)=C2)[O-]
40720,RH00953,ClC1=CC=C(C=C1)OC2=CC=C(NC(NC(OCC)=O)=S)C=C2
40721,RH00975,O=C(C1=CC2=CC=CC=C2C=C1)CSC3=NN=NN3C4=C(C=CC=C5)C5=CC=C4
40722,RH00836,CC1=CC2=NC(C3=CC=C(NC(C)=O)C=C3)=CC(C(O)=O)=C2C=C1
40723,RH00846,CC1=CC(NC(NC(OCC)=O)=S)=NC(C)=C1
40724,RH00867,FC(C1=C(Cl)C=C(C(N2)=C1)NC2=S)(F)F
40726,RH00897,O=C(N1C2=CC=C(C(C)=O)C=C2)C(CC1=O)SC3=CC=CC=C3N
40728,RH00928,S=C(N/N=C/C1=CC=C([N+]([O-])=O)S1)NNC2=CC=CC=C2
40729,RH00944,S=C(N(C)C)NCCCN1CCOCC1
40730,RH00955,O=C1C2=CC=CC=C2C(N1/N=C/C3=CC=CO3)=O
40731,RH00976,C[N+]1=C(C=CC2=C1C=CC=C2)/C=C/C3=CC=C(NC(C)=O)C=C3.[I-]
40733,RH00850,C[N+]1=C(C=CC2=C1C=CC=C2)/C=C/C3=CC=C(Cl)C=C3.[I-]
40734,RH00871,ClC(C=C1)=CC=C1NC(CC(S/C2=N\CC=C)C(N2)=O)=O
40735,RH00887,O=C(N/1)C(CC(NC2=CC=CC=C2)=O)SC1=N\CC=C
40737,RH00910,O=C(O1)C2=CC=CC=C2C1CC(C3=CC([N+]([O-])=O)=CC=C3)=O
40738,RH00930,COC(C=C1)=CC=C1CSC(NC2=C(Cl)C=CC=C2)=N.Cl
40739,RH00945,CC1=CC(CSC(NC2=CC=CC=C2Cl)=N)=C(C)C=C1CSC(NC3=CC=CC=C3Cl)=N
40740,RH00958,FC(C=C1C)=CC=C1NC(NCCO)=S
40741,RH00981,O=C(SC1=C(Br)C=C(Br)C=C1Br)N(CC)CC
40742,RH00838,ClC1=C(C=CC(Cl)=C1)OC(N(CC)CC)=S
40743,RH00852,O=C(N1C2=CC=C(C(C)=O)C=C2)CSC1=S
40745,RH00888,S=C(NNC)NC1C(CC2C1)C3C2CC=C3
40746,RH00900,O=C1C(SC2=CC=CC=C2C(O)=O)CC(N1C3=CC=CC=C3)=O
40747,RH00911,O=C1C(SC2=CC=CC=C2C(O)=O)CC(N1C3=CC=C(C)C=C3)=O
40748,RH00933,O=C(C1SC2=CC=CC=C2C(O)=O)N(C(C1)=O)C3=CC=C(Cl)C=C3
40749,RH00946,O=C(C1SC2=CC=CC=C2C(O)=O)N(C(C1)=O)C(C=C3)=CC=C3OC
40750,RH00960,O=C(CS1)N(C1=S)C2=CC=CC=C2
40751,RH00983,CC1=CC(OC(N2)=S)=C2C=C1
40752,HTS12596,CC1=C(CSC(N)=N)C(C)=C(CSC(N)=N)C(C)=C1CSC(N)=N
40753,HTS12607,FC(C1=CC(C(F)(F)F)=CC(/N=C/C(C=C2)=CC=C2/C=N/C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=C1)(F)F
40754,HTS12621,O=[N+](C1=CC=C(C2NC(C(O)=O)CS2)S1)[O-]
40755,HTS12630,COC(C(OC)=C1)=C(OC)C=C1/N=C/C2=CC=C(/C=N/C(C=C3OC)=CC(OC)=C3OC)C=C2
40756,HTS12644,ClC1=CC(Cl)=CC=C1OC(C2=CC=C(Cl)C=C2)=O
40757,HTS12652,ClC(C=C1)=CC=C1C(OC2=CC=C(C3CCCCC3)C=C2)=O
40760,HTS12677,O=S(C1=CC=C(C(N2CCN(C(C3=CC=C(S(=O)(N(CCC)CCC)=O)C=C3)=O)CC2)=O)C=C1)(N(CCC)CCC)=O
40761,HTS12685,S=C(NCCCN1CCOCC1)N(CC2)CCN2C(NCCCN3CCOCC3)=S
40762,HTS12599,CCOC(C1=CC=C(NC(N2CCN(C(NC3=CC=C(C(OCC)=O)C=C3)=S)CC2)=S)C=C1)=O
40763,HTS12608,CCN(CC)C1=CC(C)=C(NC(N2CCN(C(NC3=C(C)C=C(N(CC)CC)C=C3)=S)CC2)=S)C=C1
40764,HTS12622,O=C(CS1)N(C2=CC(SC)=CC=C2)C1=O
40765,HTS12634,O=C(/C1=C\C2=CC=C(C)C=C2)N(C(S1)=O)C3=CC(SC)=CC=C3
40766,HTS12645,CC(C)N(C(NC1=CC=C(C(OCC)=O)C=C1)=S)CC2=CC=CC=C2
40767,HTS12653,O=C(/C1=C\C2=CC=CS2)N(C(S1)=O)C3=CC(F)=CC=C3
40770,HTS12678,S=C(N(C(C)C)CC1=CC=CC=C1)NC(C=C2)=CC=C2C(C)C
40771,HTS12686,CNC(NC1=CC=C(OC2=CC=CC=C2)C=C1)=S
40772,HTS12600,O=C(C=CC1=O)N1C2=CC=C3N(CC)C(C=CC=C4)=C4C3=C2
40773,HTS12609,O=S(C(C=C1)=CC=C1C(NC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=O)(N(CCC)CCC)=O
40774,HTS12623,O=S(C(C=C1)=CC=C1C(NC2=CC(C(F)(F)F)=CC=C2Cl)=O)(N(CCC)CCC)=O
40775,HTS12637,O=S(C1=CC=C(C(NC2=CC=C(F)C=C2F)=O)C=C1)(N(CCC)CCC)=O
40776,HTS12646,O=S(C(C=C1)=CC=C1C(NC(NC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=S)=O)(N(CCC)CCC)=O
40777,HTS12654,O=C(OCC)C(C=CC=C1)=C1NC2=CC=C([N+]([O-])=O)C=C2C(OCC)=O
40778,HTS12663,O=C(OCC)C(C=CC(Cl)=C1)=C1NC2=CC=C([N+]([O-])=O)C=C2C(OCC)=O
40779,HTS12671,O=S(C(C=C1)=CC=C1C(NC2=CC=C(OC3=CC=C(Cl)C=C3)C=C2)=O)(N(CCC)CCC)=O
40780,HTS12679,OC(/C=C/C(NC1=CC(C(O)=O)=C(Cl)C=C1)=O)=O
40781,HTS12687,O=C1N(C2=CC(C(O)=O)=C(Cl)C=C2)C(C=C1)=O
40782,HTS12601,CCC(C=C1)=CC=C1NC(NNC(C)(C)C)=S
40783,HTS12610,CC(C)(C)NNC(NC1=CC(F)=CC=C1)=S
40785,HTS12638,CC(NCC1=CC=CC=C1)C2=C(O)C=CC=C2
40786,HTS12647,N#CC1C2=CC=CC=C2C=CN1C(C3=C(F)C=CC=C3F)=O
40787,HTS12655,O=C(C1=C(F)C=CC=C1F)N2C3=CC=CC=C3C=CC2C#N
40788,HTS12664,O=[N+]([O-])C(CC1)C(NC1=O)C(C=C2)=CC=C2Cl
40790,HTS12680,CC1(C)CC(C2=C(C1)NC(CC(CC3=O)(C)C)=C3C2C4=CC=CC=C4Cl)=O
40791,HTS12688,CC(C1)(C)CC2=C(C(C3=C(OC)C=CC(OC)=C3)C(C(C4)=O)=C(N2)CC4(C)C)C1=O
40792,HTS12603,CC1(C)CC(C2=C(C1)NC(CC(CC3=O)(C)C)=C3C2C4=CC=CS4)=O
40793,HTS12616,CC(C1)(C)CC(NC(C)=O)=CC1=O
40794,HTS12625,CC1(C)CC(C2=C(C1)NC(CC(CC3=O)(C)C)=C3C2C4=CC=C([N+]([O-])=O)S4)=O
40795,HTS12640,S=C(NC1=CC(Cl)=CC=C1C)N/N=C/C2=CC=CC3=CC=CC=C23
40796,HTS12648,CC1=CC(F)=CC=C1NC(N/N=C/C2=CC=CS2)=S
40797,HTS12656,O=[N+](C1C(NC(CC1)=O)C2=CC=CC=C2OC)[O-]
40798,HTS12665,CC(NC(C=C1)=CC=C1C2=N/C(C(O2)=O)=C/C3=C(OC)C=CC=C3)=O
40799,HTS12673,FC(C=CC=C1F)=C1C(NC2=C(SC3=CC=C(C)C=C3)C=CC=C2)=O
40800,HTS12681,O=C(NC1=C(SC2=CC=C(C)C=C2)C=CC=C1)C3=C(Cl)C=CC=C3
40801,HTS12689,ClC1=CC=CC(Cl)=C1C2=NOC(C)=C2C(NC3=C(SC4=CC=C(C)C=C4)C=CC=C3)=O
40802,HTS12604,O=C(OC(C1=CC=CC=C1)=N/2)C2=C\C3=C(F)C=CC=C3Cl
40803,HTS12617,FC1=CC=CC(F)=C1NC(C2=CC(OC)=C(OC)C(OC)=C2)=O
40804,HTS12626,O=C1C2=CC=CC=C2C(N1CCSC(N)=N)=O.Br
40805,HTS12641,OC1=C(C=C2[N+]([O-])=O)C(C=C2)=C(O)N=N1
40806,HTS12649,O=[N+](C(S1)=CC=C1/C=N/C2=C(F)C=CC=C2F)[O-]
40807,HTS12657,O=C(C(Cl)(Cl)Cl)NC(C=CC=C1)=C1SC(C=C2)=CC=C2C
40808,HTS12666,ClC1=CC=C(C(OC/2=O)=NC2=C/C3=CC=C(C)C=C3)C=C1
40809,HTS12674,CC1=C(C(C2=C(Cl)C=CC=C2Cl)=NO1)C3=N/C(C(O3)=O)=C/C4=CC=C(C)C=C4
40810,HTS12682,O=C(NCC(O)=O)/C=C/C1=CC=CC=C1
40811,HTS12690,COC(C(OC)=CC=C1)=C1/C=C(C(O2)=O)/N=C2C3=CC=CS3
40812,HTS12605,O=C(O1)/C(N=C1C2=C(F)C=CC=C2Cl)=C\C3=CC(OCO4)=C4C=C3
40813,HTS12618,O=C(O1)/C(N=C1C)=C/C2=CC(OCO3)=C3C=C2
40814,HTS12627,O=C1OC(C2=CC=CC=C2)=N/C1=C/C3=CC=C(N(C)C)C=C3
40815,HTS12642,O=C1/C(N=C(O1)C2=CC=C(NC(C)=O)C=C2)=C\C(C=C3)=CC=C3N(C)C
40816,HTS12650,CC1=C(C(OCC)=O)SC(NC(C2=CC=CS2)=O)=N1
40817,HTS12658,CC(O1)CN(C2=C([N+]([O-])=O)C=CC=C2)CC1C
40818,HTS12667,CC1=NNC(N/N=C/C2=CC=C([N+]([O-])=O)C=C2)=C1C(OCC)=O
40819,HTS12675,CC1=NNC(N/N=C/C2=CC(OC)=C(OC)C(OC)=C2)=C1C(OCC)=O
40820,HTS12683,O=C(C(C=CC=C1)=C1NC2=S)N2CC(C)C
40821,HTS12691,O=C(NCC(C)C)/C=C\C(O)=O
40822,HTS12606,O=C(N1C(C2=CC=C(Cl)C=C2)=O)C(C=C3[N+]([O-])=O)=C(C=C3)C1=O
40823,HTS12619,O=C(/C=C/C1=CC=CC=C1)NC(C=C2)=CC=C2OC
40824,HTS12629,CC1=CC2=C(N=C(N(C3=CC=C(Br)C=C3)C2=O)SC)C=C1
40825,HTS12643,CC1=CC2=C(NC(N(C3=CC=C(Br)C=C3Cl)C2=O)=S)C=C1
40826,HTS12651,C#CCSC(N(C1=CC=C(Br)C=C1Cl)C2=O)=NC3=C2C=C(C)C=C3
40827,HTS12660,O=C1C2=CC([N+]([O-])=O)=CC=C2C(N1C(C)=O)=O
40828,HTS12668,CC1=CC2=C(NC(N(C3=CC(C)=C(Br)C=C3)C2=O)=S)C=C1
40829,HTS12676,O=C(C1=C2C=CC=C1)N(C(N2)=S)C3=CC=C(Br)C(C)=C3
40830,HTS12684,CC1=CC2=C(NC(N(C3=C(C)C=C(Br)C=C3)C2=O)=S)C=C1
40831,HTS12692,O=C(C1=C2C=CC(C)=C1)N(C(N2)=S)C(C=C3)=CC(Cl)=C3Br
40832,SEW04114,O=C(C1=C(N2)C=CC=C1)N(C3=CC(Cl)=C(Br)C=C3)C2=S
40833,SEW04126,O=C(C1=C(N2)C=CC=C1)N(C3=C(Br)C=C(Cl)C=C3)C2=S
40834,SEW04152,OC1=NC(C(C=C2)=CC=C2F)=CC(C3=C(OC)C(OC)=CC=C3)=C1C#N
40835,SEW04163,NC(N1C/2=O)=C(C(OCC)=O)C(C=C1SC2=C/C3=CC=C(OC)C=C3)C(C=C4)=CC=C4OC
40836,SEW04171,CC1=C(C(OCC)=O)SC(NC(C)=O)=N1
40837,SEW04183,CC(N(N=C1C)C(C=C2)=CC=C2/N=C\C3=CC=C(OC)C=C3)=C1C(OCC)=O
40838,SEW04195,CC1=NNC(N/N=C(C)/C2=CC=C(Br)C=C2)=C1C(OCC)=O
40839,SEW04206,CC1=NNC(N/N=C(C)/C2=C(Cl)C=CC=C2)=C1C(OCC)=O
40840,SEW04216,CC1=NNC(N/N=C/C2=C(F)C=CC=C2Cl)=C1C(OCC)=O
40841,SEW04235,CC1=NNC(N/N=C(C)/C2=CC=CC=C2)=C1C(OCC)=O
40842,SEW04115,CC1=NNC(N/N=C/C2=CC(Cl)=C(Cl)C=C2)=C1C(OCC)=O
40843,SEW04131,CC(C(C)=C1C)=C(S(NNC(C2=C(C)N=C(C3=CC=CC=C3)S2)=O)(=O)=O)C(C)=C1C
40844,SEW04153,O=C(CS1)N(C2=CC(Br)=CC=C2)C1=S
40845,SEW04164,O=C1NC(C2=CC=C(Cl)C=C2)=CC(C3=CC(Cl)=C(C=C3)Cl)=C1C#N
40846,SEW04172,CC1=CC=C(C)N1C2=CC=C(N3C(C)=CC(C)=N3)C=C2
40847,SEW04185,O=C1NC(C2=CC=C(F)C=C2)=CC(C3=CC=CC=C3)=C1C#N
40848,SEW04196,OC1=NC(C2=CC=CC=C2)=CC(C3=CC=CC=C3)=C1C#N
40849,SEW04208,O=C1N(C2=CC=C(Cl)C=C2)C(C3=CC=CN=C3)SC1
40850,SEW04220,O=C(CSC1C2=CC=C(Cl)C=C2)N1C3=CC=CN=C3
40851,SEW04236,O=C(CSC1C2=CC=CN=C2)N1C3=CC=CC=C3
40852,SEW04116,O=C1N(C2=CC=CN=C2)C(C3=CC=CC=C3)SC1
40853,SEW04134,O=C(CSC1C2=CC=CC=C2)N1C3=CC=C(Cl)C=C3
40854,SEW04154,O=C1N(C2=CC=C(C(OCC)=O)C=C2)C(C3=CC=CC=C3)SC1
40855,SEW04165,S=C(C1=CC=CC=C1)NC2=CC3=C(C=C2)OCO3
40856,SEW04173,ClC1=CC=CC=C1C(OC2=O)SC3=C2C=CC=C3
40857,SEW04188,O=C1OC(C2=CC=C(C(C)(C)C)C=C2)=NC3=C1C=CC=C3
40858,SEW04197,O=C(CSC1C2=CN=CC=C2)N1C3=CC(Cl)=CC(Cl)=C3
40859,SEW04209,CC(C)(C)C1=CC=C(C(N/N=C/C2=CC(Cl)=C(Cl)C=C2)=O)C=C1
40860,SEW04224,O=C1C=CC(N1C2=CC(Cl)=CC(Cl)=C2)=O
40861,SEW04237,O=C1N(C2=CC=C(C(C)(C)C)C=C2)C(C3=CC=CN=C3)SC1
40862,SEW04119,O=C1C=CC(N1C2=CC=C(C(C)(C)C)C=C2)=O
40863,SEW04135,OC1=C(/C=N/C2=CC=C(C(C)(C)C)C=C2)C=CC=C1
40864,SEW04157,CC(C1=CC=C(C(NC2=CC=C(C(C)(C)C)C=C2)=O)C=C1)(C)C
40865,SEW04166,CC(C)(C)C(C=C1)=CC=C1C(NCC2=CN=CC=C2)=O
40866,SEW04176,CC(C(C=C1)=CC=C1NC(NCCO)=S)(C)C
40867,SEW04189,CC(C)(C)C1=CC=C(NC(N(C)C)=S)C=C1
40868,SEW04198,CC(C(C=C1)=CC=C1NC(C(C)(C)C)=O)(C)C
40869,SEW04210,O=C(NC1=CC=C(C(C)(C)C)C=C1)C2=CC=CS2
40870,SEW04226,O=C(NC1=CC=C(C=C1)C(C)(C)C)C2=C(F)C=CC=C2Cl
40871,SEW04238,CC(C)(C)C(C=C1)=CC=C1/N=C/C2=CC(Cl)=C(Cl)C=C2
40872,SEW04122,CC(C)(C)C(C=C1)=CC=C1/N=C/C2=CC=C(OC)C=C2
40873,SEW04137,O=C1C2=CC=CC=C2C(N1CNC3=CC=CC=C3Br)=O
40874,SEW04158,COC1=CC(/C=C/[N+]([O-])=O)=CC=C1OC
40875,SEW04167,O=C1NC2=CC=CC=C2C1=C(C#N)C#N
40876,SEW04179,CC(C)(C)C(C=C1)=CC=C1/N=C/C2=CC(Cl)=CC=C2O
40877,SEW04191,CC(C)(C)C(C=C1)=CC=C1NC(C2=CC=C(Cl)C=C2)=O
40878,SEW04201,CC(C1=CC=C(NC(C(C)OC2=C(Cl)C=C(Cl)C=C2)=O)C=C1)(C)C
40879,SEW04211,CNC1=NN=C(SCC2=CC=C(Cl)C=C2)S1
40880,SEW04228,ClC1=CC=C(CSC2=NN=C(S2)NC3=CC=C(Cl)C=C3)C=C1
40881,SEW04240,NC(S1)=NN=C1SCC#C
40882,SEW04123,CSC1=NN=C(NC(C2=C(Cl)C=CC=C2Cl)=O)S1
40883,SEW04144,ClC1=CC=C(C(NC2=NN=C(S2)SCC3=CC=C(Cl)C=C3)=O)C=C1
40884,SEW04160,O=C(NC1=NN=C(SC)S1)C2=CC(C)=CC=C2
40885,SEW04168,CC(C=C1)=CC=C1CSC2=NN=C(NC3=CC=C(Cl)C=C3)S2
40886,SEW04180,O=[N+](C1=CC(/C=N/NC(C2=CC=C(C(C)(C)C)C=C2)=O)=CC=C1)[O-]
40887,SEW04192,CC(C1=CC=C(C(N/N=C/C2=CC=C(OCO3)C3=C2)=O)C=C1)(C)C
40888,SEW04202,CC(N(N=C1C)C2=CC=CC=C2)=C1C(O/N=C(N)/C3=CC=CC=C3)=O
40889,SEW04213,NC1=C2CCCOC2=NC3=CC=CC(F)=C31
40890,SEW04229,CC(C1=CC=C(C(N/N=C/C2=CN=CC=C2)=O)C=C1)(C)C
40891,SEW04242,CC(C1=CC=C(C(O)=C(C#N)C#N)C=C1)(C)C
40892,SEW04124,CC1=C(C(NNC(C2=C(C)N=NS2)=O)=O)SC(C3=CC=CC=C3)=N1
40893,SEW04145,CC(C1=CC=C(/N=C(NCC2=CC=CN=C2)\SC)C=C1)(C)C
40894,SEW04161,CC(C1=CC=C(C(N2CCN(C(C3=CC=C(C(C)(C)C)C=C3)=O)CC2)=O)C=C1)(C)C
40895,SEW04169,C/C([N+]([O-])=O)=C\C1=CC=CC=C1
40896,SEW04181,S=C(N/N=C/C1=CN=CC=C1)NC2=CC(C)=C(Br)C=C2
40897,SEW04193,S=C(N/N=C/C1=CN=CC=C1)NC2=CC=C(C(C)C)C=C2
40898,SEW04204,S=C(N/N=C/C1=CN=CC=C1)NC2=CC(Cl)=C(C)C=C2
40899,SEW04214,CC(C(C=C1)=CC=C1C(S2)=NN=C2SCC3=CC=C(Cl)C=C3)(C)C
40900,SEW04231,CC1=C(C(C2=C(C=CC=C2Cl)Cl)=NO1)C(N3CCN(C(C4=C(C)ON=C4C5=C(Cl)C=CC=C5Cl)=O)CC3)=O
40901,SEW04243,O=C(N(CC1)CCN1C(C2=C(C)ON=C2C3=CC=CC=C3)=O)C4=C(C)ON=C4C5=CC=CC=C5
40902,SEW04125,CC(C1=CC=C(C2=NC(C)(C)CO2)C=C1)(C)C.Cl
40903,SEW04146,O=C1OC(C2=C(Br)C=CC(OC)=C2)=NC3=C1C=CC=C3
40904,SEW04162,ClC1=C(C(N/N=C/C2=CC=CN=C2)=O)C(Cl)=CC=C1
40905,SEW04170,CC(NC(/C=C\C(O)=O)=O)(C#C)C
40906,SEW04182,O=C(C1=C2C=CC=C1)C(C2=O)=C(C#N)NC3=CC=C(C=C3)F
40907,SEW04194,O=C(C1=C2C=CC=C1)C(C2=O)=C(C#N)NCC3=CN=CC=C3
40908,SEW04205,CC(N(N=C1C)C(C=C2)=CC=C2N(C3=O)C(CC3)=O)=C1C(OCC)=O
40909,SEW04215,CC(C)(C#C)NC(C1=CC=C(C(C)(C)C)C=C1)=O
40910,SEW04232,O=C(N1CCOCC1)C2=CC=C(C(C)(C)C)C=C2
40911,SEW04250,O=C(CC(C(N/1)=O)SC1=N\C(C=C2)=CC=C2C3CCCCC3)NC4=C(C=CC=C4)OC5=CC=C(Cl)C=C5Cl
40912,HTS09466,CC(C1=CC=C(C(NC2=CC=C(F)C=C2C)=O)C=C1)(C)C
40913,HTS09478,CC(C1=CC=C(C(N2CCCCCC2)=O)C=C1)(C)C
40914,HTS09492,ClC(C=C1)=CC=C1OC2=CC=C(C=C2)NC(C3=CC=C(C(C)(C)C)C=C3)=O
40915,HTS09512,O=C(NC(C=C1)=CC=C1Br)C2=CC=C(C(C)(C)C)C=C2
40916,HTS09530,O=C(NCC(O)=O)C1=CC=C(C(C)(C)C)C=C1
40917,HTS09557,OC1=CC=CC=C1/C(C)=N/CCCCCCCCCCCC
40918,HTS09569,S=C1N(CN(CS1)CCCCCCCCCCCC)CCCCCCCCCCCC
40919,HTS09580,O=C1N(CCCN2CCOCC2)C(NC3=C1C=CC=C3)=S
40920,HTS09605,O=C(NC(C)(C)CO)C1=CC(OC)=CC=C1Br
40921,HTS09618,CC(C)(CO)NC(C1=C(F)C=CC=C1Cl)=O
40922,HTS09467,CC(C)(CO)NC(C1=C(C)ON=C1C2=C(Cl)C=CC=C2)=O
40923,HTS09479,O=C(CSC1C2=CC=CN=C2)N1C3=C(Cl)C=C(Cl)C=C3
40924,HTS09493,CCN(CC)CCCNC(/C=C/C(O)=O)=O
40925,HTS09513,O=C(CSC1C2=CC=CN=C2)N1C3=CC=C(Cl)C(Cl)=C3
40926,HTS09531,O=C(N/N=C/C1=CC=CN=C1)C2=CC=NC=C2
40927,HTS09558,O=C1N(CC2=C(Cl)C=C(Cl)C=C2)C(C3=CC=CN=C3)SC1
40928,HTS09570,O=C1N(CC2=CC=C(Cl)C=C2)C(C3=CC=CN=C3)SC1
40929,HTS09581,BrC1=CC=C(OC)C=C1C(NCC2=CC=C(Cl)C=C2)=O
40930,HTS09606,BrC1=CC=C(OC)C=C1C(NCC2=C(Cl)C=C(Cl)C=C2)=O
40931,HTS09619,BrC1=CC=C(OC)C=C1NC(NC(C2=CC=CC=C2)=O)=S
40932,HTS09469,O=C(C1C2=CC=CC=C2)N(C(S1)=O)C(C=C3)=CC=C3C(C)C
40933,HTS09480,ClC1=CC(N2N=NN=C2SCC#C)=CC=C1
40934,HTS09497,OC(/C=C/C(NC1=CC(C)=CC=C1)=O)=O
40935,HTS09514,O=C(C=C1)N(C1=O)C2=CC(OC)=CC=C2OC
40936,HTS09532,S=C1N(N=NN1)C(C=C2)=CC=C2CC
40937,HTS09559,S=C1N(C2=C(C)C=C(C)C=C2C)N=NN1
40938,HTS09571,S=C1N(N=NN1)C(C=C2)=CC(C)=C2Br
40939,HTS09584,CC1=CC(C)=CC(C)=C1N2C(SCC#C)=NN=N2
40940,HTS09609,C#CCSC1=NN=NN1C2=CC=C(OCC)C=C2
40942,HTS09470,O=C(C1=CC=C(C(C)(C)C)C=C1)NCC2=CC=CO2
40943,HTS09482,OC(C1=C(C=CC(OC)=C1)NC2=CC(C(F)(F)F)=CC=C2Cl)=O
